"MEASURE","Selected Medians and Averages","STATE","State","REGIONTYPE","Region Type","REGION","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","110041203","Tamworth - North","A","Annual","2011","2011",2.3,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","110041204","Tamworth - West","A","Annual","2011","2011",2.7,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","110041205","Tamworth Region","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111011206","Belmont - Bennetts Green","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111011207","Belmont South - Blacksmiths","A","Annual","2011","2011",2.3,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111011208","Charlestown - Dudley","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111011209","Glendale - Cardiff - Hillsborough","A","Annual","2011","2011",2.6,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111011210","Mount Hutton - Windale","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111011211","Redhead","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111011212","Swansea - Caves Beach","A","Annual","2011","2011",2.4,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111011213","Valentine - Eleebana","A","Annual","2011","2011",2.7,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111011214","Warners Bay - Boolaroo","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111021215","Bolton Point - Teralba","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111021216","Bonnells Bay - Silverwater","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111021217","Edgeworth - Cameron Park","A","Annual","2011","2011",2.8,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111021218","Morisset - Cooranbong","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111021219","Toronto - Awaba","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111021220","Wangi Wangi - Rathmines","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111021221","West Wallsend - Barnsley - Killingworth","A","Annual","2011","2011",2.9,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111031222","Adamstown - Kotara","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111031223","Beresfield - Hexham","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111031224","Hamilton - Broadmeadow","A","Annual","2011","2011",2.2,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111031225","Lambton - New Lambton","A","Annual","2011","2011",2.4,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111031226","Maryland - Fletcher - Minmi","A","Annual","2011","2011",3,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111031227","Mayfield - Warabrook","A","Annual","2011","2011",2.3,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111031228","Merewether - The Junction","A","Annual","2011","2011",2.4,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111031229","Newcastle - Cooks Hill","A","Annual","2011","2011",2,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111031230","Newcastle Port - Kooragang","A","Annual","2011","2011",1.7,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111031231","Shortland - Jesmond","A","Annual","2011","2011",2.4,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111031232","Stockton - Fullerton Cove","A","Annual","2011","2011",2.3,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111031233","Wallsend - Elermore Vale","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111031234","Waratah - North Lambton","A","Annual","2011","2011",2.3,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","111031235","Wickham - Carrington - Tighes Hill","A","Annual","2011","2011",2.2,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112011236","Ballina","A","Annual","2011","2011",2.1,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112011237","Ballina Region","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112011238","Bangalow","A","Annual","2011","2011",2.6,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112011239","Brunswick Heads - Ocean Shores","A","Annual","2011","2011",2.3,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112011240","Byron Bay","A","Annual","2011","2011",2.3,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112011241","Evans Head","A","Annual","2011","2011",2.2,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112011242","Lennox Head - Skennars Head","A","Annual","2011","2011",2.6,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112011243","Mullumbimby","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112021244","Casino","A","Annual","2011","2011",2.4,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112021245","Casino Region","A","Annual","2011","2011",2.6,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112021246","Goonellabah","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112021247","Kyogle","A","Annual","2011","2011",2.4,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112021248","Lismore","A","Annual","2011","2011",2.3,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112021249","Lismore Region","A","Annual","2011","2011",2.6,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112031250","Kingscliff - Fingal Head","A","Annual","2011","2011",2.3,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112031251","Murwillumbah","A","Annual","2011","2011",2.4,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112031252","Murwillumbah Region","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112031253","Pottsville","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112031254","Tweed Heads","A","Annual","2011","2011",2.2,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","112031255","Tweed Heads - South","A","Annual","2011","2011",2.3,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","113011256","Griffith (NSW)","A","Annual","2011","2011",2.6,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","113011257","Griffith Region","A","Annual","2011","2011",2.7,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","113011258","Leeton","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","113011259","Narrandera","A","Annual","2011","2011",2.4,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","113021260","Tumbarumba","A","Annual","2011","2011",2.3,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","113021261","Tumut","A","Annual","2011","2011",2.4,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","113021262","Tumut Region","A","Annual","2011","2011",2.4,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","113031263","Cootamundra","A","Annual","2011","2011",2.3,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","113031264","Gundagai","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","113031265","Junee","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","113031266","Temora","A","Annual","2011","2011",2.3,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","113031267","Wagga Wagga - East","A","Annual","2011","2011",2.6,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","113031268","Wagga Wagga - North","A","Annual","2011","2011",2.7,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","113031269","Wagga Wagga - South","A","Annual","2011","2011",2.6,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","113031270","Wagga Wagga - West","A","Annual","2011","2011",2.2,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","113031271","Wagga Wagga Region","A","Annual","2011","2011",2.6,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","114011272","Berry - Kangaroo Valley","A","Annual","2011","2011",2.3,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","114011273","Callala Bay - Currarong","A","Annual","2011","2011",2.4,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","114011274","Culburra Beach","A","Annual","2011","2011",2.2,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","114011275","Ettrema - Sassafras - Budawang","A","Annual","2011","2011",1.7,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","114011276","Huskisson - Vincentia","A","Annual","2011","2011",2.1,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","114011277","North Nowra - Bomaderry","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","114011278","Nowra","A","Annual","2011","2011",2.5,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","114011279","St Georges Basin - Erowal Bay","A","Annual","2011","2011",2.4,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","114011280","Sussex Inlet - Berrara","A","Annual","2011","2011",2,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","114011281","Tomerong - Wandandian - Woollamia","A","Annual","2011","2011",2.7,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","114011282","Ulladulla","A","Annual","2011","2011",2.3,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","114011283","Ulladulla Region","A","Annual","2011","2011",2.3,,
"AHS","Average household size","1","New South Wales","SA2","Statistical Area Level 2","114021284","Bowral","A","Annual","2011","2011",2.4,,
